!TRANSPORT DATA
TQC3H5OHIQ-P                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C2H3COHOOH                    2    464.20000      5.00900      2.60000      0.00000      1.00000
COHOOHCY(COC)                 2    502.20000      5.35600      1.80000      0.00000      1.00000
OHCY(COCC)OOH                 2    502.20000      5.35600      1.80000      0.00000      1.00000
IQC3H5OHPJO2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
IQC3H5OTQ-I                   2    496.00000      5.20000      0.00000      0.00000      1.00000
IQC3H5OHQ-SJ                  2    496.00000      5.20000      0.00000      0.00000      1.00000
CHOCOHCH2OOH                  2    502.20000      5.35600      1.80000      0.00000      1.00000
TQC3H5OHTO2                   2    496.00000      5.20000      0.00000      0.00000      1.00000
OHCOCOOHCH3                   2    502.20000      5.35600      1.80000      0.00000      1.00000
HO2CH2CHO                     2    275.04900      5.42800      0.00000      0.00000      1.00000
CJCYCCO                       2    411.00000      4.82000      0.00000      0.00000      1.00000
CCYCCJO                       2    411.00000      4.82000      0.00000      0.00000      1.00000
CH3OCHCH2                     2    435.20000      4.66200      2.70000      0.00000      1.00000
NC3H7OH                       2    481.50000      4.99700      1.70000      0.00000      1.00000
C3H6OH1-1                     2    481.50000      4.99700      1.70000      0.00000      1.00000
C3H6OH1-2                     2    487.90000      4.82000      0.00000      0.00000      1.00000
C3H6OH1-3                     2    487.90000      4.82000      0.00000      0.00000      1.00000
NC3H7O                        2    481.50000      4.99700      1.70000      0.00000      1.00000
C3H5OH                        2    481.50000      4.99700      1.70000      0.00000      1.00000
SC3H5OH                       2    304.27600      5.45000      0.00000      0.00000      1.00000
CH2CCH2OH                     2    481.50000      4.99700      1.70000      0.00000      1.00000
IC3H7OH                       2    481.50000      4.99700      1.70000      0.00000      1.00000
C3H6OH2-1                     2    487.90000      4.82000      0.00000      0.00000      1.00000
TC3H6OH                       2    459.50000      5.03600      1.70000      0.00000      1.00000
IC3H7O                        2    459.50000      5.03600      1.70000      0.00000      1.00000
IC3H5OH                       2    459.50000      5.03600      1.70000      0.00000      1.00000
CH3COCH2O2                    2    502.11500      5.42900      0.00000      0.00000      0.00000
CH3COCH2O                     2    447.63900      5.08600      0.00000      0.00000      0.00000
C3KET21                       2    464.20000      5.00900      2.60000      0.00000      1.00000
CH3COCH3                      2    435.50000      4.86000      0.00000      0.00000      1.00000
CH3COCH2                      2    435.50000      4.86000      0.00000      0.00000      1.00000
C2H3CHO                       2    428.80000      4.95800      2.90000      0.00000      1.00000
C2H3CO                        2    443.20000      4.12000      0.00000      0.00000      1.00000
C3H4OH1-OO3                   2    505.40000      5.00000      0.00000      0.00000      1.00000
CH2OHCHCHO                    2    459.90000      5.00000      0.00000      0.00000      1.00000
CH2OHCH(OO)CHO                2    548.60000      5.20000      0.00000      0.00000      1.00000
CH2OHCH(OOH)CO                2    548.60000      5.20000      0.00000      0.00000      1.00000
CH2OCH(OOH)CHO                2    548.60000      5.20000      0.00000      0.00000      1.00000
C2H3CHOHOJ                    2    487.70000      4.90000      0.00000      0.00000      1.00000
C2H3COOH                      2    478.40000      5.20000      0.00000      0.00000      1.00000
QCH3CHCO3H                    2    902.59000      6.08000      0.00000      0.00000      0.00000
CH3#CHCOO#                    2    920.80300      6.25000      0.00000      0.00000      0.00000
QCH2CH2CO3H                   2    902.59000      6.08000      0.00000      0.00000      0.00000
CCH2COOCH2#                   2    920.80300      6.25000      0.00000      0.00000      0.00000
CH3CH(OO)CHO                  2    925.88900      6.28000      0.00000      0.00000      0.00000
QCH3CH(OOH)CO                 2    925.88900      6.28000      0.00000      0.00000      0.00000
O2CH2CH2CHO                   2    920.80300      6.25000      0.00000      0.00000      0.00000
QHO2CH2CH2CO                  2    920.80300      6.25000      0.00000      0.00000      0.00000
QHO2CH2CHCHO                  2    920.80300      6.25000      0.00000      0.00000      0.00000
CCY(CCOO)                     2    416.40000      4.70000      0.00000      0.00000      1.00000
CY(CCCOO)                     2    431.40000      4.60000      0.00000      0.00000      1.00000
CY(CCO)CO                     2    454.00000      4.70000      0.00000      0.00000      1.00000
CYC2H3OCHO                    2    920.80300      6.25000      0.00000      0.00000      0.00000
C2H5CHO                       2    435.20000      4.66200      2.70000      0.00000      1.00000
C2H5CO                        2    424.60000      4.82000      0.00000      0.00000      1.00000
CH2CH2CHO                     2    424.60000      4.82000      0.00000      0.00000      1.00000
CH2CHCHOH                     2    414.80000      4.80000      0.00000      0.00000      1.00000
CH3C(OH)CH                    2    417.30000      4.80000      0.00000      0.00000      1.00000
PC4H9O                        2    496.00000      5.20000      0.00000      0.00000      1.00000
SC4H9O                        2    496.00000      5.20000      0.00000      0.00000      1.00000
PC4H9O2                       2    496.00000      5.20000      0.00000      0.00000      1.00000
SC4H9O2                       2    496.00000      5.20000      0.00000      0.00000      1.00000
PC4H9O2H                      2    496.00000      5.20000      0.00000      0.00000      1.00000
SC4H9O2H                      2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-2                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-3                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-4                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-1                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-3                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-4                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8O1-2                      2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8O1-3                      2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8O1-4                      2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8O2-3                      2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-2O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-3O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH1-4O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-1O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-3O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H8OOH2-4O2                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-2,4OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H72-1,3OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H72-1,4OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-2,3OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H7O1-3OOH-4                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O1-3OOH-2                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O1-2OOH-4                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O1-4OOH-2                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O1-2OOH-3                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O2-3OOH-1                 2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H72-1OOH                    2    496.00000      5.20000      0.00000      0.00000      1.00000
NC4KET12                      2    476.00000      5.77800      2.60000      0.00000      1.00000
NC4KET13                      2    476.00000      5.77800      2.60000      0.00000      1.00000
NC4KET14                      2    476.00000      5.77800      2.60000      0.00000      1.00000
NC4KET21                      2    476.00000      5.77800      2.60000      0.00000      1.00000
NC4KET23                      2    476.00000      5.77800      2.60000      0.00000      1.00000
NC4KET24                      2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H71-3OOH                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-4OOH                    2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-3,4OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H72-3,4OOH                  2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-O                       2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H10                         2    350.90000      5.20600      0.00000      0.00000      1.00000
PC4H9                         2    352.00000      5.24000      0.00000      0.00000      1.00000
SC4H9                         2    352.00000      5.24000      0.00000      0.00000      1.00000
TC4H9O                        2    496.00000      5.20000      0.00000      0.00000      1.00000
IC4H9O                        2    496.00000      5.20000      0.00000      0.00000      1.00000
IC3H7CHO                      2    436.40000      5.35200      0.00000      0.00000      1.00000
SC4H7OH-I                     2    436.40000      5.35200      0.00000      0.00000      1.00000
SC4H7OH-IP                    2    855.20000      6.03000      0.00000      0.00000      0.00000
SC4H7OOH-I                    2   1020.20000      6.91000      0.00000      0.00000      0.00000
SC4H7O-I                      2    987.20000      6.72000      0.00000      0.00000      0.00000
IC4H6OH                       2    502.20000      5.35600      1.80000      0.00000      1.00000
IC3H7CO                       2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H6CHO                      2    436.40000      5.35200      0.00000      0.00000      1.00000
TC3H6CHO                      2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H5CHO                      2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H6CO                       2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H5CO                       2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H4CHO-A                    2    436.40000      5.35200      0.00000      0.00000      1.00000
IC4H8O                        2    436.40000      5.35200      0.00000      0.00000      1.00000
TC3H6O2HCO                    2    436.40000      5.35200      0.00000      0.00000      1.00000
TC3H6OCHO                     2    436.40000      5.35200      0.00000      0.00000      1.00000
IC4H9O2                       2    502.25200      5.43000      0.00000      0.00000      0.00000
TC4H9O2                       2    502.25200      5.43000      0.00000      0.00000      0.00000
IC4H8O2H-I                    2    502.20000      5.35600      1.80000      0.00000      1.00000
IC4H8O2H-T                    2    502.20000      5.35600      1.80000      0.00000      1.00000
TC4H8O2H-I                    2    502.20000      5.35600      1.80000      0.00000      1.00000
CC4H8O                        2    444.19700      5.06300      0.00000      0.00000      0.00000
IC4H8OOH-IO2                  2    600.07800      6.00900      0.00000      0.00000      0.00000
IC4H8OOH-TO2                  2    600.07800      6.00900      0.00000      0.00000      0.00000
TC4H8OOH-IO2                  2    600.07800      6.00900      0.00000      0.00000      0.00000
IC4KETII                      2    549.65500      5.71600      0.00000      0.00000      0.00000
IC4KETIT                      2    549.65500      5.71600      0.00000      0.00000      0.00000
TIC4H7Q2-I                    2    600.07800      6.00900      0.00000      0.00000      0.00000
IIC4H7Q2-I                    2    600.07800      6.00900      0.00000      0.00000      0.00000
IIC4H7Q2-T                    2    600.07800      6.00900      0.00000      0.00000      0.00000
IC4H7OOH                      2    436.40000      5.35200      0.00000      0.00000      1.00000
IC4H9O2H                      2    505.54000      5.45000      0.00000      0.00000      0.00000
TC4H9O2H                      2    505.54000      5.45000      0.00000      0.00000      0.00000
IC4H10                        2    335.70000      5.20800      0.10000      0.00000      1.00000
IC4H9                         2    352.00000      5.24000      0.00000      0.00000      1.00000
TC4H9                         2    352.00000      5.24000      0.00000      0.00000      1.00000
IC4H7O2                       2    436.40000      5.35200      0.00000      0.00000      1.00000
IC4H6OOH-I                    2    436.40000      5.35200      0.00000      0.00000      1.00000
CCYCCOOC-T1                   2    436.40000      5.35200      0.00000      0.00000      1.00000
C2CYCOOC-I1                   2    436.40000      5.35200      0.00000      0.00000      1.00000
CCYCCOOC-I2                   2    436.40000      5.35200      0.00000      0.00000      1.00000
IC3H5OOCH2                    2    436.40000      5.35200      0.00000      0.00000      1.00000
CHOIC3H6O                     2    436.40000      5.35200      0.00000      0.00000      1.00000
CVCYCCOC                      2    436.40000      5.35200      0.00000      0.00000      1.00000
CCYC2OCO                      2    436.40000      5.35200      0.00000      0.00000      1.00000
CCYCCO-T1                     2    411.00000      4.82000      0.00000      0.00000      1.00000
IC4H7O                        2    496.00000      5.20000      0.00000      0.00000      1.00000
IC4H7-I1OO                    2    481.50000      4.99700      1.70000      0.00000      1.00000
IC4H7O-1                      2    736.30000      5.44000      0.00000      0.00000      0.00000
IC4H7CO                       2    826.30000      5.80000      0.00000      0.00000      0.00000
IC4H7CHO-A                    2    826.30000      5.80000      0.00000      0.00000      0.00000
IC4YAA                        2    876.40000      5.71000      0.00000      0.00000      0.00000
IC4YAA-R                      2    876.40000      5.71000      0.00000      0.00000      0.00000
OVCC(VC)COOH                  2    955.20000      6.37000      0.00000      0.00000      0.00000
OVCC(VC)COJ                   2    921.70000      6.18000      0.00000      0.00000      0.00000
CVC(COOJ)COOH                 2   1037.70000      7.04000      0.00000      0.00000      0.00000
IC4QA-AOJ                     2   1003.70000      6.85000      0.00000      0.00000      0.00000
C4H5-2C2H                     2    468.50000      5.23000      0.00000     10.30000      1.00000
CHCCH2CH2CHCH2                2    786.25000      5.72000      0.00000      0.00000      0.00000
CH2CCHCH2CHCH2                2    786.25000      5.72000      0.00000      0.00000      0.00000
IC4H8                         2    344.50000      5.08900      0.50000      0.00000      1.00000
IC4H7                         2    355.00000      4.65000      0.00000      0.00000      1.00000
IC4H7-I1                      2    380.02200      4.63300      0.00000      0.00000      0.00000
SC3H5CHO                      2    464.20000      5.00900      2.60000      0.00000      1.00000
SC3H5CO                       2    464.20000      5.00900      2.60000      0.00000      1.00000
AC3H5OCH2                     2    523.20000      5.66400      1.70000      0.00000      1.00000
C4H7O1-4                      2    476.00000      5.77800      2.60000      0.00000      1.00000
C4H7O2-1                      2    436.40000      5.35200      0.00000      0.00000      1.00000
SC3H5OCH2-1                   2    496.00000      5.20000      0.00000      0.00000      1.00000
C4H71-1O2                     2    436.40000      5.35200      0.00000      0.00000      1.00000
C4H71-2O2                     2    436.40000      5.35200      0.00000      0.00000      1.00000
C4H71-3O2                     2    436.40000      5.35200      0.00000      0.00000      1.00000
C4H72-1O2                     2    436.40000      5.35200      0.00000      0.00000      1.00000
C4H71-4O2                     2    436.40000      5.35200      0.00000      0.00000      1.00000
C4H72OO1-3                    2    444.50000      5.00000      0.00000      0.00000      1.00000
C4H71OO2-3                    2    430.10000      5.10000      0.00000      0.00000      1.00000
C4H7O2-3O-1                   2    467.20000      5.10000      0.00000      0.00000      1.00000
C4H7O1-2O-3                   2    474.30000      5.10000      0.00000      0.00000      1.00000
C4H72OO1-4                    2    459.30000      5.00000      0.00000      0.00000      1.00000
C4H71OO2-4                    2    444.50000      5.00000      0.00000      0.00000      1.00000
